"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960671114066271";"2165";"40";"2";"1960582394075143_1960671114066271";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960671030732946";"2166";"40";"2";"1960582394075143_1960671030732946";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960667520733297";"2167";"40";"2";"1960582394075143_1960667520733297";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960663737400342";"2168";"40";"2";"1960582394075143_1960663737400342";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"Unen ugtei zaluus bna lee. Amjilt."
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960663294067053";"2169";"40";"2";"1960582394075143_1960663294067053";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960660407400675";"2170";"40";"2";"1960582394075143_1960660407400675";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"Mongol turiin alt shig tushee yaah argagui mon. Demjeerei !"
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960642887402427";"2171";"40";"2";"1960582394075143_1960642887402427";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"👆👆👆"
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960640370736012";"2172";"40";"2";"1960582394075143_1960640370736012";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960640307402685";"2173";"40";"2";"1960582394075143_1960640307402685";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960640197402696";"2174";"40";"2";"1960582394075143_1960640197402696";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960639867402729";"2175";"40";"2";"1960582394075143_1960639867402729";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"👍👍"
"150150755118325_1968021346664581/150150755118325_1960582394075143/150150755118325_1960582394075143";"2176";"40";"2";"150150755118325_1960582394075143";"offcut";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/150150755118325_1960582394075143";"2177";"40";"2";"150150755118325_1960582394075143";"headers";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960639784069404";"2178";"40";"2";"1960582394075143_1960639784069404";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"Амжилт!"
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960631730736876";"2179";"40";"2";"1960582394075143_1960631730736876";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960629330737116";"2180";"40";"2";"1960582394075143_1960629330737116";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";"Амжилт"
"150150755118325_1968021346664581/150150755118325_1960582394075143/1960582394075143_1960611827405533";"2181";"40";"2";"1960582394075143_1960611827405533";"data";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/150150755118325_1960582394075143";"2182";"40";"2";"150150755118325_1960582394075143";"offcut";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
"150150755118325_1968021346664581/150150755118325_1960582394075143/150150755118325_1960582394075143";"2183";"40";"2";"150150755118325_1960582394075143";"headers";"fetched (200)";"2020-06-17 22:21:10.185810";"Facebook:/<post-id>/comments";"";""
