"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574777626787618";"1310";"32";"2";"574760360122678_574777626787618";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Зөв шүү.Монголд эрүүл чийрэг мэдлэгтэй хүнлэг ирээдүйг бий болгоход зорих хэрэгтэй"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_575721686693212";"1311";"32";"2";"574760360122678_575721686693212";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Дэмжинэ ээ"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574823960116318";"1312";"32";"2";"574760360122678_574823960116318";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Ирээдүйд өнгө нэмэхээр хүн байна шүү"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810266784354";"1313";"32";"2";"574760360122678_574810266784354";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Ирээдүйнхээ  төлөө хүчээ нэгтгэн хамтдаа хөгжицгөөе.. 💡💡💡"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825450116169";"1314";"32";"2";"574760360122678_574825450116169";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Мундаг шүү та 3 минь амжмлт 💡💡💡💡💡"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574826783449369";"1315";"32";"2";"574760360122678_574826783449369";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574844870114227";"1316";"32";"2";"574760360122678_574844870114227";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Багаар нь дэмжиж байгаа шүү амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574835643448483";"1317";"32";"2";"574760360122678_574835643448483";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Нэр дэвшигч энэ залууг бүгд дэмжицгээе.амжилт хүсье."
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574880596777321";"1318";"32";"2";"574760360122678_574880596777321";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Нэр дэвшигчдээ амжилт хүсэе дэмжээрэй манайхаан"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574830703448977";"1319";"32";"2";"574760360122678_574830703448977";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825796782801";"1320";"32";"2";"574760360122678_574825796782801";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Manai dvvregt iim mundag zaluus baigaad bayrtai baina"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574809280117786";"1321";"32";"2";"574760360122678_574809280117786";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Боловсролтой хүүхэд залуучууд монголын ирээдүйг гэрэлтүүлнээ. Нэр дэвшигчдээ амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574823246783056";"1322";"32";"2";"574760360122678_574823246783056";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Demjij bga shu "
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574926806772700";"1323";"32";"2";"574760360122678_574926806772700";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Bolovsroltoi ner tsever gishuudiig demjij bn"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574820480116666";"1324";"32";"2";"574760360122678_574820480116666";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"3 vein toloololdoo amjilt hvsie"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574826286782752";"1325";"32";"2";"574760360122678_574826286782752";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Мундаг боловсролтой залуусыг багааран  дэмжих нь зөв шүү"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574876956777685";"1326";"32";"2";"574760360122678_574876956777685";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574819840116730";"1327";"32";"2";"574760360122678_574819840116730";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574897160108998";"1328";"32";"2";"574760360122678_574897160108998";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825600116154";"1329";"32";"2";"574760360122678_574825600116154";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Mundag zaluus shvv"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574822400116474";"1330";"32";"2";"574760360122678_574822400116474";"data";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";"Amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1331";"32";"2";"229761661289218_574760360122678";"offcut";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1332";"32";"2";"229761661289218_574760360122678";"headers";"fetched (200)";"2020-06-17 23:18:49.869736";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574928580105856";"1333";"32";"2";"574760360122678_574928580105856";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574926806772700";"1334";"32";"2";"574760360122678_574926806772700";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Bolovsroltoi ner tsever gishuudiig demjij bn"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574917113440336";"1335";"32";"2";"574760360122678_574917113440336";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574897160108998";"1336";"32";"2";"574760360122678_574897160108998";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574886470110067";"1337";"32";"2";"574760360122678_574886470110067";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Amjilt husii"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574880596777321";"1338";"32";"2";"574760360122678_574880596777321";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Нэр дэвшигчдээ амжилт хүсэе дэмжээрэй манайхаан"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574876956777685";"1339";"32";"2";"574760360122678_574876956777685";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574869203445127";"1340";"32";"2";"574760360122678_574869203445127";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Bolovroliin tegsh hurteemjtei baidliig bii bolgon gsn bodlogiin ih demjij bgaa shu. Amjilt husey 👍👍👍"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574863360112378";"1341";"32";"2";"574760360122678_574863360112378";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574855256779855";"1342";"32";"2";"574760360122678_574855256779855";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574844870114227";"1343";"32";"2";"574760360122678_574844870114227";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Багаар нь дэмжиж байгаа шүү амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574837936781587";"1344";"32";"2";"574760360122678_574837936781587";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"😍😍😍"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574830703448977";"1345";"32";"2";"574760360122678_574830703448977";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574829366782444";"1346";"32";"2";"574760360122678_574829366782444";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574826783449369";"1347";"32";"2";"574760360122678_574826783449369";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825796782801";"1348";"32";"2";"574760360122678_574825796782801";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Manai dvvregt iim mundag zaluus baigaad bayrtai baina"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825600116154";"1349";"32";"2";"574760360122678_574825600116154";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Mundag zaluus shvv"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825530116161";"1350";"32";"2";"574760360122678_574825530116161";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Urgashaa"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574825450116169";"1351";"32";"2";"574760360122678_574825450116169";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Мундаг шүү та 3 минь амжмлт 💡💡💡💡💡"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574823843449663";"1352";"32";"2";"574760360122678_574823843449663";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Батжаргал Отгон"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574823246783056";"1353";"32";"2";"574760360122678_574823246783056";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Demjij bga shu "
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574823036783077";"1354";"32";"2";"574760360122678_574823036783077";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574822400116474";"1355";"32";"2";"574760360122678_574822400116474";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574820480116666";"1356";"32";"2";"574760360122678_574820480116666";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"3 vein toloololdoo amjilt hvsie"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574819840116730";"1357";"32";"2";"574760360122678_574819840116730";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1358";"32";"2";"229761661289218_574760360122678";"offcut";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1359";"32";"2";"229761661289218_574760360122678";"headers";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574815860117128";"1360";"32";"2";"574760360122678_574815860117128";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574815280117186";"1361";"32";"2";"574760360122678_574815280117186";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574814656783915";"1362";"32";"2";"574760360122678_574814656783915";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Ur huuhduudinhee tuluulul bol bid uursduu hamtdaa huchee negtgie"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574813946783986";"1363";"32";"2";"574760360122678_574813946783986";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574813890117325";"1364";"32";"2";"574760360122678_574813890117325";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574813096784071";"1365";"32";"2";"574760360122678_574813096784071";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574811406784240";"1366";"32";"2";"574760360122678_574811406784240";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Мундаг залуучуудаа багаар нь дэмжнээ амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810970117617";"1367";"32";"2";"574760360122678_574810970117617";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810863450961";"1368";"32";"2";"574760360122678_574810863450961";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Zaluuchuudaa demjine ee. Amjilt husie"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810680117646";"1369";"32";"2";"574760360122678_574810680117646";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810493450998";"1370";"32";"2";"574760360122678_574810493450998";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Bolovsroliin sistemiig mash sain bolgoh heregtei bna. Bagsh nariig undur bolovsrol bas undur tsalin  neg bagshid noogdoh suragchiin toog standarchlah heregtei bna"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574810250117689";"1371";"32";"2";"574760360122678_574810250117689";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт,амжилт,амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574809633451084";"1372";"32";"2";"574760360122678_574809633451084";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574809553451092";"1373";"32";"2";"574760360122678_574809553451092";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Ok"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574809476784433";"1374";"32";"2";"574760360122678_574809476784433";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Ok"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574806830118031";"1375";"32";"2";"574760360122678_574806830118031";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Зөв шүү"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574791010119613";"1376";"32";"2";"574760360122678_574791010119613";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Education is number ONE👍"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574779776787403";"1377";"32";"2";"574760360122678_574779776787403";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"mash zowoo amjilt"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574773506788030";"1378";"32";"2";"574760360122678_574773506788030";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"👏👏👏"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574770120121702";"1379";"32";"2";"574760360122678_574770120121702";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"👍👍👍"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574763963455651";"1380";"32";"2";"574760360122678_574763963455651";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"tuushtai mash zuv handlagatai zaluu shuu"
"229761661289218_577762583155789/229761661289218_574760360122678/574760360122678_574763726789008";"1381";"32";"2";"574760360122678_574763726789008";"data";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1382";"32";"2";"229761661289218_574760360122678";"offcut";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574760360122678/229761661289218_574760360122678";"1383";"32";"2";"229761661289218_574760360122678";"headers";"fetched (200)";"2020-06-17 23:18:50.087435";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538";"33";"1";"1";"229761661289218_574705093461538";"data";"fetched (200)";"2020-06-17 23:17:57.557627";"Facebook:/<page-id>/posts";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_575664446698936";"1384";"33";"2";"574705093461538_575664446698936";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";"боловсролтой нэр цэвэр залуучуудыг дэмжих нь зүйтэй "
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_574734960125218";"1385";"33";"2";"574705093461538_574734960125218";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";"Demjij baina🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️"
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_575004720098242";"1386";"33";"2";"574705093461538_575004720098242";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";"Дэмжицгээе"
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_574726096792771";"1387";"33";"2";"574705093461538_574726096792771";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_575025296762851";"1388";"33";"2";"574705093461538_575025296762851";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_574718366793544";"1389";"33";"2";"574705093461538_574718366793544";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/574705093461538_574730470125667";"1390";"33";"2";"574705093461538_574730470125667";"data";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/229761661289218_574705093461538";"1391";"33";"2";"229761661289218_574705093461538";"offcut";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574705093461538/229761661289218_574705093461538";"1392";"33";"2";"229761661289218_574705093461538";"headers";"fetched (200)";"2020-06-17 23:18:50.508112";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574649470133767";"34";"1";"1";"229761661289218_574649470133767";"data";"fetched (200)";"2020-06-17 23:17:57.557627";"Facebook:/<page-id>/posts";"";"Шинэ өглөөний мэндийг хүргэе! Өчигдөр буюу 6-р сарын 9 өдөр дүүргийнхээ 18-р хороогоор явж иргэдтэйгээ уулзлаа. Энэ үеэр ирж урмын үгээ хайрлан, дэмжиж буй сэтгэлээ илэрхийлсэн гавьяат, төрийн соёрхолт ардчиллын анхдагчдын нэг Д.Сосорбарам ахдаа баярлалаа!  Та бүхнийхээ итгэл сэтгэлээс маш их урам, эрч хүч авч байгаагаа хуваалцмаар санагдлаа."
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574654656799915";"1393";"34";"2";"574649470133767_574654656799915";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Эх орныхоо сайн сайхны төлөө,нийт монголчуудын ирээдүй хойчын төлөө хамаг зүрх сэтгэлээрээ хувиршгүй мохохгүй зүтгээрэй та.🤗"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574662973465750";"1394";"34";"2";"574649470133767_574662973465750";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Энэ авилагч  хулгайч нарааас ард түмэнийг салгах хүн бүгдээрэй багаар нь дэмжээрэй"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574974070101307";"1395";"34";"2";"574649470133767_574974070101307";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575056503426397";"1396";"34";"2";"574649470133767_575056503426397";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"зүгээр л бие даан нэр дэвшигч байсан бол саналаа өгөх байлаа даан ч дшшшшшшшшшшшш 😢😢😢😢😢😢😢🥺🥺🥺😩😩😫😫"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574734700125244";"1397";"34";"2";"574649470133767_574734700125244";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Шинэ үеийн  залуусын нээг гэж хардаг, дэмжиж бна. Боловсролоо  улс орондоо, түмэндээ зориулаарай, амжилт хүсье."
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574752960123418";"1398";"34";"2";"574649470133767_574752960123418";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"uulzalt amjilttai saihan bolson ta bvhniig bagaar n demjih bolnoo.amjilt hvsie"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574827836782597";"1399";"34";"2";"574649470133767_574827836782597";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Таньд амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574817820116932";"1400";"34";"2";"574649470133767_574817820116932";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Та бүхэнд амжилт хүсье"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574818433450204";"1401";"34";"2";"574649470133767_574818433450204";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575025476762833";"1402";"34";"2";"574649470133767_575025476762833";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574754213456626";"1403";"34";"2";"574649470133767_574754213456626";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574894730109241";"1404";"34";"2";"574649470133767_574894730109241";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Amjilt hvsiee ta nart"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574713136794067";"1405";"34";"2";"574649470133767_574713136794067";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Залуу боловсон хүчин нэр дэвшигчээ дэмжинэ "
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574726456792735";"1406";"34";"2";"574649470133767_574726456792735";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Amjilt hvsie demjij bna"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574811636784217";"1407";"34";"2";"574649470133767_574811636784217";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"16 horoond hurald suugaad utsaa haysandaa huurhii."
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574755026789878";"1408";"34";"2";"574649470133767_574755026789878";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";""
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574805680118146";"1409";"34";"2";"574649470133767_574805680118146";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Монгол ялнаа."
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575112556754125";"1410";"34";"2";"574649470133767_575112556754125";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Amjilt husey ee demjinee"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575390976726283";"1411";"34";"2";"574649470133767_575390976726283";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Амжилт"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574800013452046";"1412";"34";"2";"574649470133767_574800013452046";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"demjij bgaa amjilt"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_574863820112332";"1413";"34";"2";"574649470133767_574863820112332";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Үеээ өнгөөрсөн хүмүүс цаашаа"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575449010053813";"1414";"34";"2";"574649470133767_575449010053813";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_577034959895218";"1415";"34";"2";"574649470133767_577034959895218";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";"Эрдэм мэдлэгтэй, ХЭЛТЭЙ ажлын туршлагатай залуучуудаатөрд гаргахад урамтай байна. Тэд Монголоо хөгжүүлэх хэрэгтэй. Харин ухамсар, зүрх сэтгэл, зүтгэл нь монгол монголтүмний төлөө цуцалтгүй тэмцдэг байх хэрэгтэй. Дэмжиж байна. Итгэл хүлээгээрэй."
"229761661289218_577762583155789/229761661289218_574649470133767/574649470133767_575063070092407";"1416";"34";"2";"574649470133767_575063070092407";"data";"fetched (200)";"2020-06-17 23:18:51.420815";"Facebook:/<post-id>/comments";"";""
