"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763796477077357";"1737";"31";"2";"1761726020617736_1763796477077357";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"huchee negtgeye"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763725080417830";"1738";"31";"2";"1761726020617736_1763725080417830";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763614700428868";"1739";"31";"2";"1761726020617736_1763614700428868";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763568433766828";"1740";"31";"2";"1761726020617736_1763568433766828";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"💪🏻💪🏻💪🏻"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763532363770435";"1741";"31";"2";"1761726020617736_1763532363770435";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Хөгжлийн төлөө хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763449443778727";"1742";"31";"2";"1761726020617736_1763449443778727";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Amjilt bagaar ni demjnee"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763420017115003";"1743";"31";"2";"1761726020617736_1763420017115003";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"gl"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763379097119095";"1744";"31";"2";"1761726020617736_1763379097119095";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"🇲🇳🇲🇳🇲🇳 ӨНӨӨДРӨӨС САЙХАН МАРГААШИЙН ТӨЛӨӨ 🇲🇳🇲🇳🇲🇳 ХҮЧ НЭГ ХӨВСГӨЛЧҮҮД ЭЭ 🇲🇳🇲🇳🇲🇳 ХҮЧЭЭ НЭГТГЭЕ"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763372167119788";"1745";"31";"2";"1761726020617736_1763372167119788";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Амжилт хүсье. Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763330173790654";"1746";"31";"2";"1761726020617736_1763330173790654";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"амжилт"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763310213792650";"1747";"31";"2";"1761726020617736_1763310213792650";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Amjilt👏🏻"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1763279623795709";"1748";"31";"2";"1761726020617736_1763279623795709";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"Багаар нь дэмжинэ"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762431847213820";"1749";"31";"2";"1761726020617736_1762431847213820";"data";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";"#Хүчээ_нэгтгэе "
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1750";"31";"2";"120920014698353_1761726020617736";"offcut";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1751";"31";"2";"120920014698353_1761726020617736";"headers";"fetched (200)";"2020-07-13 15:48:57.689731";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762396413884030";"1752";"31";"2";"1761726020617736_1762396413884030";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"амжилт"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762379910552347";"1753";"31";"2";"1761726020617736_1762379910552347";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Bagaar ni demjitsgeey "
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762351433888528";"1754";"31";"2";"1761726020617736_1762351433888528";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"amjilt"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762340460556292";"1755";"31";"2";"1761726020617736_1762340460556292";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"#Хүчээ_нэгтгэе👏🔥✅"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762330647223940";"1756";"31";"2";"1761726020617736_1762330647223940";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762316517225353";"1757";"31";"2";"1761726020617736_1762316517225353";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762288060561532";"1758";"31";"2";"1761726020617736_1762288060561532";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"#ХҮЧЭЭ_НЭГТГЭЕ 🇲🇳🇲🇳🇲🇳"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762190917237913";"1759";"31";"2";"1761726020617736_1762190917237913";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762094877247517";"1760";"31";"2";"1761726020617736_1762094877247517";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762090133914658";"1761";"31";"2";"1761726020617736_1762090133914658";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762080423915629";"1762";"31";"2";"1761726020617736_1762080423915629";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Ireeduin hogjliin toloo huchee negtgey"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1762050637251941";"1763";"31";"2";"1761726020617736_1762050637251941";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Амжилт хүсэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761996413924030";"1764";"31";"2";"1761726020617736_1761996413924030";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761950403928631";"1765";"31";"2";"1761726020617736_1761950403928631";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Багаар нь дэмжинэ"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761940357262969";"1766";"31";"2";"1761726020617736_1761940357262969";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761930147263990";"1767";"31";"2";"1761726020617736_1761930147263990";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"👍👍👍"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761930077263997";"1768";"31";"2";"1761726020617736_1761930077263997";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"амжилт хүсье"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761930000597338";"1769";"31";"2";"1761726020617736_1761930000597338";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761920230598315";"1770";"31";"2";"1761726020617736_1761920230598315";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761892170601121";"1771";"31";"2";"1761726020617736_1761892170601121";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Амжилт 👏👏💪"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761877703935901";"1772";"31";"2";"1761726020617736_1761877703935901";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"❤️💪🏻🔥"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761864073937264";"1773";"31";"2";"1761726020617736_1761864073937264";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе🤟👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761860283937643";"1774";"31";"2";"1761726020617736_1761860283937643";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"amjilt hvsey"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761852397271765";"1775";"31";"2";"1761726020617736_1761852397271765";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761852057271799";"1776";"31";"2";"1761726020617736_1761852057271799";"data";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1777";"31";"2";"120920014698353_1761726020617736";"offcut";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1778";"31";"2";"120920014698353_1761726020617736";"headers";"fetched (200)";"2020-07-13 15:48:58.108596";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761849647272040";"1779";"31";"2";"1761726020617736_1761849647272040";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761846897272315";"1780";"31";"2";"1761726020617736_1761846897272315";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761829523940719";"1781";"31";"2";"1761726020617736_1761829523940719";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761829500607388";"1782";"31";"2";"1761726020617736_1761829500607388";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Huchee negtgey 💪"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761828100607528";"1783";"31";"2";"1761726020617736_1761828100607528";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"👏👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761817173941954";"1784";"31";"2";"1761726020617736_1761817173941954";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"🇲🇳👏👏"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761812960609042";"1785";"31";"2";"1761726020617736_1761812960609042";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе "
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761807127276292";"1786";"31";"2";"1761726020617736_1761807127276292";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Amjilt"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761792527277752";"1787";"31";"2";"1761726020617736_1761792527277752";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"#хүчээнэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761779060612432";"1788";"31";"2";"1761726020617736_1761779060612432";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Hvchee negtgey"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761777210612617";"1789";"31";"2";"1761726020617736_1761777210612617";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"amjilt👋👋"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761772080613130";"1790";"31";"2";"1761726020617736_1761772080613130";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Amjilt husiy"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761746783948993";"1791";"31";"2";"1761726020617736_1761746783948993";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Nogoon baiguulamjiin tuluu hamtaa huchee negtgeyee"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761744677282537";"1792";"31";"2";"1761726020617736_1761744677282537";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761743023949369";"1793";"31";"2";"1761726020617736_1761743023949369";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"ХүчээНэгтгэе...👏💪💯"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761742863949385";"1794";"31";"2";"1761726020617736_1761742863949385";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"#Хүчээ_нэгтгэе💪"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761742337282771";"1795";"31";"2";"1761726020617736_1761742337282771";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Ногоон байгууламж хэрэгтэй байна"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761740880616250";"1796";"31";"2";"1761726020617736_1761740880616250";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"#хүчээ_нэгтгэе амжилт хүсье"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761740320616306";"1797";"31";"2";"1761726020617736_1761740320616306";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"дэмжиж байна👏🏻👏🏻"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761739537283051";"1798";"31";"2";"1761726020617736_1761739537283051";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761737950616543";"1799";"31";"2";"1761726020617736_1761737950616543";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Zuv shuu"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761736280616710";"1800";"31";"2";"1761726020617736_1761736280616710";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Amjilt"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761735537283451";"1801";"31";"2";"1761726020617736_1761735537283451";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Дэмжиж байна"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761733797283625";"1802";"31";"2";"1761726020617736_1761733797283625";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Зөв2"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761733140617024";"1803";"31";"2";"1761726020617736_1761733140617024";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе"
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1804";"31";"2";"120920014698353_1761726020617736";"offcut";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1805";"31";"2";"120920014698353_1761726020617736";"headers";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761732473950424";"1806";"31";"2";"1761726020617736_1761732473950424";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Дэмжиж байна"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761732350617103";"1807";"31";"2";"1761726020617736_1761732350617103";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Amjilt"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761731730617165";"1808";"31";"2";"1761726020617736_1761731730617165";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе💪💪💪"
"120920014698353/120920014698353_1761726020617736/1761726020617736_1761731413950530";"1809";"31";"2";"1761726020617736_1761731413950530";"data";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1810";"31";"2";"120920014698353_1761726020617736";"offcut";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761726020617736/120920014698353_1761726020617736";"1811";"31";"2";"120920014698353_1761726020617736";"headers";"fetched (200)";"2020-07-13 15:48:58.528353";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761723917284613";"32";"1";"1";"120920014698353_1761723917284613";"data";"fetched (200)";"2020-07-13 15:48:00.997769";"Facebook:/<page-id>/posts";"";"#МАН:Сонгуулийн хууль, тогтоомж зөрчсөн  419 гомдлыг хууль хяналтын байгууллагад гаргасан"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761733243950347";"1812";"32";"2";"1761723917284613_1761733243950347";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Өнөөдрөөс сайхан маргаашийн төлөө  Өнгөрснөөс сайхан ирээдүйн төлөө #хүчээ_нэгтгэе💪🔥"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763526610437677";"1813";"32";"2";"1761723917284613_1763526610437677";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хөвсгөл нутгаа хөгжлийн Хоймор болгохын төлөө #Хүчээ_нэгтгэе💪💯🇲🇳🔥"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763581447098860";"1814";"32";"2";"1761723917284613_1763581447098860";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хөгжлийн төлөө хамтдааа 👏👏💪"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761752983948373";"1815";"32";"2";"1761723917284613_1761752983948373";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Цагдаагийн байгууллага ямар удаан шалгадаг юм бэ сонгуулиас өмнө буруутай этгээдүүдэд хариуцлагыг нь тооцооч"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763328647124140";"1816";"32";"2";"1761723917284613_1763328647124140";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Ер нь зөв шудрагаар өрсөлдвөл яадг юм бол🤔 заавал нэг нэгнийхэж бөгсийг ухсан юм хийцгээж байх юм аа"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761967437260261";"1817";"32";"2";"1761723917284613_1761967437260261";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Маш зөв шүү"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761864557270549";"1818";"32";"2";"1761723917284613_1761864557270549";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе🤟👏"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761747737282231";"1819";"32";"2";"1761723917284613_1761747737282231";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"МАН-аа дэмжинээ амжилт хүсье"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761752930615045";"1820";"32";"2";"1761723917284613_1761752930615045";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хүчээ Нэгтгэе...👏💪💯"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761933107263694";"1821";"32";"2";"1761723917284613_1761933107263694";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе🤟👏"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761749677282037";"1822";"32";"2";"1761723917284613_1761749677282037";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761744923949179";"1823";"32";"2";"1761723917284613_1761744923949179";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"хүчээ нэгтгэе"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761743403949331";"1824";"32";"2";"1761723917284613_1761743403949331";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хуулийг гууль болтол нь зөрчих юм аа"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1762191850571153";"1825";"32";"2";"1761723917284613_1762191850571153";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761752640615074";"1826";"32";"2";"1761723917284613_1761752640615074";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Zaluuchuuddaa amjilt"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761902493933422";"1827";"32";"2";"1761723917284613_1761902493933422";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Хамтдаа хүчтэй Багаар нь дэмжицгээе Амжилт"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763490060441332";"1828";"32";"2";"1761723917284613_1763490060441332";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Амжилт хүсье ээ 👏💯"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761969630593375";"1829";"32";"2";"1761723917284613_1761969630593375";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761910547265950";"1830";"32";"2";"1761723917284613_1761910547265950";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761838437273161";"1831";"32";"2";"1761723917284613_1761838437273161";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt husiy 💪"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761807550609583";"1832";"32";"2";"1761723917284613_1761807550609583";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763210023802669";"1833";"32";"2";"1761723917284613_1763210023802669";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Өнөөдрөөс илүү маргаашийн төлөө хүчээ нэгтгэе "
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761848787272126";"1834";"32";"2";"1761723917284613_1761848787272126";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt husie"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1763311080459230";"1835";"32";"2";"1761723917284613_1763311080459230";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt👏🏻"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761940753929596";"1836";"32";"2";"1761723917284613_1761940753929596";"data";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";"Amjilt hvsye "
"120920014698353/120920014698353_1761723917284613/120920014698353_1761723917284613";"1837";"32";"2";"120920014698353_1761723917284613";"offcut";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761723917284613/120920014698353_1761723917284613";"1838";"32";"2";"120920014698353_1761723917284613";"headers";"fetched (200)";"2020-07-13 15:48:59.402079";"Facebook:/<post-id>/comments";"";""
"120920014698353/120920014698353_1761723917284613/1761723917284613_1762191850571153";"1839";"32";"2";"1761723917284613_1762191850571153";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1762091413914530";"1840";"32";"2";"1761723917284613_1762091413914530";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"#Хүчээнэгтгэе"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761995810590757";"1841";"32";"2";"1761723917284613_1761995810590757";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"MAN-aa demjine. "
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761969630593375";"1842";"32";"2";"1761723917284613_1761969630593375";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"Амжилт"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761967437260261";"1843";"32";"2";"1761723917284613_1761967437260261";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"Маш зөв шүү"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761940753929596";"1844";"32";"2";"1761723917284613_1761940753929596";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"Amjilt hvsye "
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761933107263694";"1845";"32";"2";"1761723917284613_1761933107263694";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"Хүчээ нэгтгэе🤟👏"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761930820597256";"1846";"32";"2";"1761723917284613_1761930820597256";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"👏👏👏"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761930707263934";"1847";"32";"2";"1761723917284613_1761930707263934";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"хүчээ нэгтгэе"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761930547263950";"1848";"32";"2";"1761723917284613_1761930547263950";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"амжилт хүсье"
"120920014698353/120920014698353_1761723917284613/1761723917284613_1761912757265729";"1849";"32";"2";"1761723917284613_1761912757265729";"data";"fetched (200)";"2020-07-13 15:48:59.618567";"Facebook:/<post-id>/comments";"";"👏👏👏"
